1242,2
1207,7
1196,10
1276,13
1433,20
1417,24
1361,26
1314,29
1437,38
1328,40
1278,41
1103,51
1355,53
1322,57
1195,59
1443,63
1211,4
1326,8
1307,9
1243,14
1458,19
1112,21
1323,27
1338,31
1455,35
1235,39
1125,44
1279,47
1129,45
1247,49
1217,58
1233,61
1380,64
1231,3
1274,5
1266,12
1393,16
1424,18
1139,22
1228,28
1301,32
1396,34
1160,36
1137,48
1143,42
1285,54
1172,55
1334,60
1241,66
1254,65
1257,1
1181,6
1277,11
1387,15
1329,17
1272,23
1166,25
1161,30
1281,33
1153,37
1292,50
1388,46
1332,43
1308,52
1434,56
1107,62
1251,68
1299,67
