1246,1
1242,8
1323,12
1268,14
1452,19
1139,23
1455,26
1153,29
1345,36
1231,37
1400,41
1138,48
1434,51
1318,56
1308,59
1264,67
1214,68
1458,4
1112,6
1124,10
1314,13
1116,18
1462,24
1433,28
1332,30
1329,34
1326,39
1279,43
1140,44
1459,49
1217,52
1209,55
1411,61
1157,64
1437,2
1438,5
1328,11
1257,15
1320,20
1344,22
1277,25
1301,31
1261,35
1208,40
1129,45
1173,46
1461,47
1414,54
1107,58
1125,60
1248,63
1181,3
1211,7
1235,9
1207,16
1428,17
1374,21
1234,27
1361,32
1385,33
1172,38
1417,42
1372,50
1186,53
1412,57
1295,62
1316,65
1352,66
