1112,23
1114,48
1122,63
1124,20
1138,56
1139,34
1143,14
1151,47
1153,35
1160,30
1163,36
1167,60
1173,26
1181,13
1192,66
1195,65
1201,57
1211,44
1214,64
1218,52
1221,68
1231,17
1233,54
1234,27
1235,16
1242,1
1246,15
1268,19
1274,10
1276,42
1277,5
1292,59
1314,2
1320,46
1323,22
1328,6
1332,4
1333,28
1338,37
1344,33
1345,18
1355,50
1371,24
1372,58
1380,67
1386,32
1392,53
1393,39
1396,38
1400,21
1401,12
1403,29
1409,45
1421,61
1423,51
1425,31
1428,11
1433,40
1435,41
1437,7
1438,3
1451,62
1452,9
1453,55
1455,43
1458,25
1462,8
1463,49
