1464,0.4776
1463,0.5129
1462,0.5899
1461,0.4993
1460,0.4853
1459,0.4815
1458,0.5845
1457,0.4443
1456,0.5053
1455,0.5246
1454,0.4984
1453,0.5008
1452,0.5685
1451,0.4711
1450,0.5376
1449,0.5342
1448,0.566
1447,0.4713
1444,0.4978
1443,0.4981
1442,0.474
1441,0.4699
1440,0.4668
1439,0.5354
1438,0.5742
1437,0.5719
1436,0.4508
1435,0.5272
1434,0.4751
1433,0.5829
1431,0.5062
1430,0.4483
1429,0.4963
1428,0.5643
1427,0.4705
1426,0.482
1425,0.5324
1424,0.5385
1423,0.4757
1422,0.4673
1421,0.4576
1420,0.4453
1419,0.4867
1418,0.4879
1417,0.5674
1416,0.4978
1415,0.4835
1414,0.5046
1413,0.4583
1412,0.5204
1411,0.4546
1409,0.5307
1408,0.4914
1407,0.4486
1406,0.4536
1405,0.5293
1404,0.4501
1403,0.5532
1402,0.4839
1401,0.536
1400,0.5805
1399,0.4583
1398,0.4726
1397,0.561
1396,0.5513
1395,0.5278
1394,0.4452
1393,0.564
1392,0.4716
1391,0.4451
1390,0.5595
1389,0.4554
1388,0.5255
1387,0.5069
1386,0.5231
1385,0.5712
1384,0.4699
1383,0.4476
1382,0.509
1381,0.4466
1380,0.4505
1379,0.507
1378,0.5222
1377,0.4697
1376,0.5641
1375,0.4804
1374,0.5629
1373,0.4821
1372,0.4935
1371,0.5491
1370,0.4332
1369,0.4479
1368,0.4329
1367,0.4248
1366,0.4413
1365,0.516
1364,0.5271
1363,0.512
1362,0.5273
1361,0.5438
1360,0.5237
1359,0.4339
1358,0.4764
1357,0.459
1356,0.4784
1355,0.474
1354,0.4337
1353,0.5664
1352,0.476
1351,0.4619
1350,0.5595
1349,0.4953
1348,0.515
1347,0.4617
1346,0.4676
1345,0.5531
1344,0.5926
1343,0.4799
1342,0.4727
1341,0.4352
1340,0.4526
1339,0.5175
1338,0.5614
1337,0.5013
1336,0.5399
1335,0.4957
1334,0.5058
1333,0.5227
1332,0.5619
1331,0.4826
1330,0.5034
1329,0.5796
1328,0.587
1326,0.5482
1325,0.5267
1324,0.5176
1323,0.5435
1322,0.4806
1321,0.5569
1320,0.5167
1319,0.4685
1318,0.4891
1317,0.4958
1316,0.439
1315,0.4714
1314,0.6129
1313,0.4625
1312,0.4721
1311,0.4479
1310,0.4898
1309,0.4311
1308,0.4759
1307,0.5132
1306,0.4448
1305,0.4901
1304,0.5544
1303,0.4294
1301,0.5898
1300,0.4189
1299,0.4227
1298,0.4846
1297,0.469
1296,0.5067
1295,0.4662
1294,0.4565
1293,0.4733
1292,0.5068
1291,0.4779
1290,0.4241
1288,0.437
1287,0.4778
1286,0.4739
1285,0.4795
1284,0.4785
1283,0.5173
1282,0.435
1281,0.572
1280,0.5181
1279,0.5546
1278,0.5501
1277,0.5906
1276,0.5896
1275,0.5046
1274,0.5462
1273,0.4618
1272,0.5538
1271,0.4443
1270,0.4502
1269,0.5567
1268,0.5609
1267,0.4901
1266,0.5671
1265,0.4714
1264,0.4615
1263,0.4744
1262,0.4522
1261,0.535
1260,0.5076
1259,0.4719
1258,0.5264
1257,0.5745
1256,0.4866
1255,0.4499
1253,0.539
1252,0.4474
1251,0.4421
1250,0.4856
1249,0.4756
1248,0.489
1247,0.5447
1246,0.5707
1245,0.5022
1244,0.4503
1243,0.5757
1242,0.6269
1241,0.4979
1240,0.4535
1239,0.4299
1238,0.4171
1237,0.4889
1236,0.4683
1235,0.5916
1234,0.566
1233,0.4859
1232,0.5062
1231,0.5687
1230,0.4607
1229,0.5452
1228,0.5502
1227,0.4928
1226,0.4428
1225,0.473
1224,0.4313
1223,0.4632
1222,0.4958
1221,0.4951
1220,0.4596
1219,0.4812
1218,0.4954
1217,0.5064
1216,0.4571
1214,0.4346
1213,0.4362
1212,0.4089
1211,0.5452
1210,0.5656
1209,0.4998
1208,0.5632
1207,0.5883
1206,0.5481
1205,0.4931
1204,0.466
1203,0.5052
1202,0.4801
1201,0.5111
1200,0.5313
1199,0.5508
1198,0.4671
1197,0.4193
1196,0.5942
1195,0.466
1194,0.482
1193,0.4996
1192,0.46
1191,0.5071
1190,0.4783
1189,0.4579
1188,0.4552
1187,0.5119
1186,0.4792
1185,0.4966
1184,0.4653
1183,0.4846
1182,0.5167
1181,0.5881
1180,0.4884
1179,0.524
1178,0.5041
1177,0.5379
1176,0.4985
1175,0.4588
1174,0.4927
1173,0.5273
1172,0.5237
1171,0.4777
1170,0.4605
1169,0.5152
1168,0.472
1167,0.4442
1166,0.5514
1165,0.4819
1164,0.466
1163,0.5545
1162,0.5109
1161,0.5175
1160,0.5578
1159,0.4871
1158,0.4835
1157,0.4488
1156,0.5067
1155,0.5532
1154,0.4384
1153,0.5516
1152,0.4646
1151,0.4746
1150,0.494
1149,0.464
1148,0.4508
1146,0.4349
1145,0.4822
1144,0.4703
1143,0.5487
1142,0.4974
1141,0.496
1140,0.5451
1139,0.5672
1138,0.5412
1137,0.4926
1136,0.4747
1135,0.487
1254,0.4697
1133,0.5105
1132,0.483
1131,0.5078
1130,0.5578
1129,0.5154
1127,0.4739
1126,0.391
1125,0.4703
1124,0.6022
1123,0.5225
1122,0.4771
1120,0.569
1119,0.4546
1117,0.4616
1116,0.5617
1115,0.4252
1114,0.4656
1113,0.5505
1112,0.5713
1111,0.4624
1110,0.4934
1108,0.4161
1107,0.4572
1106,0.3855
1105,0.4147
1104,0.5544
1103,0.513
1102,0.4879
1101,0.4577
