1102,50.9
1103,68.7
1104,78
1105,16.7
1106,21.7
1107,43.5
1108,19.4
1110,48.6
1111,40
1112,74.5
1113,43.8
1114,47.2
1115,21
1116,61.4
1117,45.9
1119,30.7
1120,56.5
1122,44.3
1123,45.9
1124,81.7
1125,75.1
1126,35.1
1127,12.2
1129,54.1
1130,39.7
1131,46.8
1132,58
1133,39
1135,25.7
1136,15.1
1137,63
1138,63.1
1139,55.5
1140,71.1
1141,37
1142,48.9
1143,76.9
1144,43.6
1145,20.4
1146,21.1
1148,40.9
1149,50.9
1150,53.9
1151,38.9
1152,19.3
1153,75.1
1154,23.9
1155,65.5
1156,63.9
1157,49.7
1158,54.8
1159,21.3
1160,65.3
1161,67.6
1162,46.9
1163,76
1164,31.8
1165,44.2
1166,78.4
1167,40.1
1168,52.4
1169,29.5
1170,31.1
1171,26.4
1172,68.9
1173,67.6
1174,51.6
1175,40.3
1176,68.5
1177,52.2
1178,58.3
1179,56.8
1180,69.5
1181,85.4
1182,59.5
1183,31.8
1184,38.6
1185,37.1
1186,43.6
1187,56.2
1188,27
1189,38.7
1190,51.3
1191,60.6
1192,14.5
1193,59.1
1194,44.3
1195,47.1
1196,80.8
1197,22.4
1198,37.5
1199,77.8
1200,39.1
1201,48
1202,39.7
1203,48.3
1204,39.1
1205,34.2
1206,62.6
1207,80.2
1208,61.1
1209,62.8
1210,50.9
1211,79.2
1212,8.6
1214,29.9
1216,26.2
1217,73.6
1218,46.7
1219,40.9
1220,42.4
1221,41.8
1222,50.1
1223,27.8
1224,25.8
1225,52.4
1226,27.9
1227,30.9
1228,67.4
1229,63.1
1231,82.1
1232,56.5
1233,71.3
1234,61.2
1235,76.4
1236,32.5
1237,44.3
1238,21.1
1239,35
1240,40.6
1241,37.3
1242,87.7
1243,78.4
1244,22.5
1245,61.9
1246,92.4
1247,71.9
1248,37.9
1249,61.1
1250,63.7
1251,31.4
1252,41.8
1253,73.3
1254,53.4
1255,22.7
1256,46.3
1257,82.5
1258,56
1259,59.9
1260,29.5
1261,64.3
1263,33.9
1264,57.8
1265,36.8
1266,80.7
1267,68.9
1268,60.5
1269,68.6
1270,44
1271,22.2
1272,83.6
1273,60.3
1274,74.4
1275,45.1
1276,75.9
1277,87.4
1278,70.2
1279,66.4
1280,69.4
1281,85.7
1282,32.6
1283,62.4
1284,31.2
1285,63.8
1286,33.5
1287,45.1
1288,34.6
1290,40.3
1291,28.3
1292,71.2
1293,73.2
1294,36.2
1295,51.7
1296,20.4
1298,21.1
1299,29.1
1300,43.9
1301,73.7
1304,54.8
1305,63.7
1306,31.4
1307,79.1
1308,70.1
1310,38
1311,28.1
1312,34
1313,47.8
1314,88.4
1315,39.1
1316,45.2
1317,51.6
1318,46.9
1319,19.8
1320,65.6
1321,71.3
1322,41.3
1323,70.3
1324,51.1
1325,68.3
1326,88.6
1328,62.7
1329,63.2
1330,62.8
1331,65.4
1332,70.2
1333,65.9
1334,35.2
1335,57.2
1336,55.2
1337,33.3
1338,66.8
1339,33.3
1340,45.2
1341,27.3
1342,39.1
1343,59.8
1344,56.1
1345,73.8
1346,50.3
1347,24
1348,42.1
1349,56.9
1350,59.6
1351,41.1
1352,54.9
1353,58.4
1354,15.6
1355,66.6
1356,41.1
1357,38.8
1358,35.4
1359,35.2
1360,41.6
1361,73.5
1362,57.2
1363,35.8
1364,60.5
1365,36.1
1366,47.7
1367,52.7
1368,30.8
1369,40.7
1370,42.6
1371,71.6
1372,47.8
1373,42.2
1374,49.3
1375,45.3
1376,52.8
1377,31.2
1378,69.4
1379,71.7
1380,24.7
1381,38.4
1382,69.4
1383,41
1384,24.2
1385,53.6
1386,70.7
1387,79.9
1388,73.9
1389,25.2
1390,70.3
1391,34.7
1392,52.8
1393,90.2
1394,24.2
1395,54.5
1396,77.3
1397,70
1398,50
1399,49.2
1400,78
1401,58.9
1402,36
1403,41.9
1404,19
1405,47
1406,19.1
1407,35.8
1408,50.6
1409,66.1
1410,26.6
1411,34
1412,57.6
1413,20.4
1414,36.2
1415,35.7
1416,66.3
1417,68.7
1418,47.1
1419,24.1
1420,13.9
1421,62.1
1422,33.5
1423,40.8
1424,75.9
1425,43.1
1426,59.9
1427,49.4
1428,30.6
1429,55.4
1430,41.1
1431,57.8
1433,72.3
1434,56.3
1435,80.2
1436,56.3
1437,64.9
1438,77.9
1439,68.3
1440,37.6
1441,41.1
1442,49.7
1443,46.2
1444,49.6
1447,62.7
1448,49.3
1449,70.5
1450,57
1451,61
1452,73.6
1453,47.6
1454,54.1
1455,83.3
1456,29
1457,34.9
1458,81.7
1459,46
1460,41.9
1461,65.4
1462,70.8
1463,51.9
1464,47.5
