1101,0.4299
1102,0.4982
1103,0.5152
1104,0.5667
1105,0.4003
1106,0.4365
1107,0.4497
1108,0.4282
1110,0.4781
1111,0.503
1112,0.5469
1113,0.5765
1114,0.4745
1115,0.4473
1116,0.5491
1117,0.4827
1119,0.4399
1120,0.5554
1122,0.4815
1123,0.4763
1124,0.5949
1125,0.4927
1126,0.4225
1127,0.4721
1129,0.5171
1130,0.5508
1131,0.4575
1132,0.4912
1133,0.5166
1135,0.4688
1136,0.4551
1137,0.471
1138,0.5377
1139,0.5461
1140,0.514
1141,0.5185
1142,0.5108
1143,0.5852
1144,0.436
1145,0.4843
1146,0.4301
1148,0.4168
1149,0.4844
1150,0.4797
1151,0.4807
1152,0.4794
1153,0.547
1154,0.452
1155,0.5288
1156,0.5059
1157,0.4694
1158,0.5168
1159,0.4602
1160,0.5645
1161,0.5009
1162,0.4831
1163,0.557
1164,0.4456
1165,0.4918
1166,0.54
1167,0.4472
1168,0.4664
1169,0.4768
1170,0.451
1171,0.4779
1172,0.5524
1173,0.5573
1174,0.5106
1175,0.4428
1176,0.484
1177,0.55
1178,0.4803
1179,0.4821
1180,0.5412
1181,0.5897
1182,0.519
1183,0.459
1184,0.48
1185,0.5429
1186,0.4335
1187,0.5169
1188,0.4812
1189,0.5146
1190,0.5047
1191,0.4889
1192,0.4504
1193,0.4924
1194,0.4817
1195,0.4565
1196,0.5812
1197,0.4101
1198,0.4683
1199,0.5449
1200,0.4933
1201,0.5124
1202,0.4842
1203,0.5262
1204,0.4703
1205,0.4637
1206,0.537
1207,0.5755
1208,0.574
1209,0.491
1210,0.5752
1211,0.5235
1212,0.4319
1213,0.466
1214,0.4376
1216,0.4708
1217,0.5018
1218,0.4733
1219,0.4525
1220,0.525
1221,0.4537
1222,0.5093
1223,0.4692
1224,0.4265
1225,0.4431
1226,0.4234
1227,0.4656
1228,0.5498
1229,0.5274
1230,0.4597
1231,0.5379
1232,0.5164
1233,0.5033
1234,0.5669
1235,0.5896
1236,0.4987
1237,0.5084
1238,0.4285
1239,0.4235
1240,0.4794
1241,0.514
1242,0.6022
1243,0.5772
1244,0.4864
1245,0.5078
1246,0.5745
1247,0.5492
1248,0.4677
1249,0.4239
1250,0.4905
1251,0.472
1252,0.4793
1253,0.5412
1254,0.417
1255,0.4484
1256,0.4597
1257,0.5662
1258,0.4765
1259,0.4935
1260,0.4717
1261,0.5474
1262,0.4623
1263,0.4522
1264,0.4808
1265,0.4688
1266,0.5252
1267,0.5283
1268,0.5677
1269,0.5294
1270,0.4198
1271,0.4435
1272,0.5261
1273,0.4585
1274,0.5822
1275,0.5347
1276,0.5596
1277,0.5575
1278,0.533
1279,0.509
1280,0.5428
1281,0.5459
1282,0.4692
1283,0.4912
1284,0.4938
1285,0.4659
1286,0.4394
1287,0.4921
1288,0.4432
1290,0.441
1291,0.4528
1292,0.5023
1293,0.4916
1294,0.4685
1295,0.4897
1296,0.4948
1297,0.4848
1298,0.4454
1299,0.4111
1300,0.4235
1301,0.5587
1303,0.4946
1304,0.5276
1305,0.508
1306,0.4501
1307,0.5227
1308,0.4786
1309,0.4104
1310,0.4772
1311,0.4554
1312,0.4544
1313,0.4508
1314,0.5774
1315,0.4655
1316,0.4451
1317,0.4749
1318,0.5333
1319,0.494
1320,0.5334
1321,0.5098
1322,0.4403
1323,0.5725
1324,0.4807
1325,0.5262
1326,0.5627
1328,0.5874
1329,0.5559
1330,0.4849
1331,0.5308
1332,0.6001
1333,0.5877
1334,0.5177
1335,0.468
1336,0.5437
1337,0.5066
1338,0.5686
1339,0.4978
1340,0.4527
1341,0.4406
1342,0.4451
1343,0.5043
1344,0.5571
1345,0.5654
1346,0.4691
1347,0.4849
1348,0.5384
1349,0.4803
1350,0.5464
1351,0.4777
1352,0.4565
1353,0.5253
1354,0.4325
1355,0.5107
1356,0.4688
1357,0.4471
1358,0.4754
1359,0.4599
1360,0.4752
1361,0.5502
1362,0.4709
1363,0.5015
1364,0.5227
1365,0.4981
1366,0.4193
1367,0.4528
1368,0.4199
1369,0.4634
1370,0.4462
1371,0.5624
1372,0.4718
1373,0.4957
1374,0.5466
1375,0.4796
1376,0.5136
1377,0.503
1378,0.5482
1379,0.4627
1380,0.4266
1381,0.4611
1382,0.5415
1383,0.4267
1384,0.4481
1385,0.559
1386,0.5549
1387,0.5388
1388,0.5031
1389,0.4792
1390,0.5938
1391,0.4528
1392,0.4819
1393,0.5621
1394,0.4684
1395,0.5619
1396,0.5461
1397,0.5563
1398,0.4541
1399,0.4814
1400,0.5988
1401,0.557
1402,0.4581
1403,0.5894
1404,0.4365
1405,0.4843
1406,0.4781
1407,0.4842
1408,0.5125
1409,0.5497
1410,0.4631
1411,0.4375
1412,0.4635
1413,0.4794
1414,0.5012
1415,0.4562
1416,0.5054
1417,0.5796
1418,0.4929
1419,0.5102
1420,0.4439
1421,0.4721
1422,0.4851
1423,0.5121
1424,0.5205
1425,0.5679
1426,0.4747
1427,0.4485
1428,0.5933
1429,0.5215
1430,0.469
1431,0.4559
1433,0.5524
1434,0.4955
1435,0.5644
1436,0.4877
1437,0.5854
1438,0.6005
1439,0.5569
1440,0.4762
1441,0.5122
1442,0.4904
1443,0.513
1444,0.5253
1447,0.4271
1448,0.5646
1449,0.5676
1450,0.5693
1451,0.4532
1452,0.5859
1453,0.4808
1454,0.463
1455,0.5252
1456,0.5426
1457,0.4546
1458,0.5814
1459,0.4836
1460,0.4758
1461,0.5265
1462,0.5682
1463,0.4948
1464,0.4803
