1101,28.7
1102,41.1
1103,68.8
1104,67.1
1105,27.5
1106,29.4
1107,55.8
1108,27.6
1110,28.1
1111,36.9
1112,84.4
1113,67.1
1114,71.5
1115,18.9
1116,69.6
1117,38.6
1119,43.2
1120,50.6
1122,41.8
1123,53
1124,77.7
1125,59.1
1126,29.8
1127,24.6
1129,65.8
1130,43.3
1131,41.9
1132,43.1
1133,25.9
1135,34.3
1136,20.4
1137,48.2
1138,58.5
1139,76.6
1140,72
1141,53.3
1142,43.8
1143,81.3
1144,33.2
1145,41.2
1146,26.8
1148,11.9
1149,33.3
1150,47.5
1151,65.5
1152,20.3
1153,79.2
1154,27.6
1155,73.5
1156,33
1157,53
1158,59.2
1159,37.6
1160,74.9
1161,55.5
1162,59.6
1163,79.6
1164,26.1
1165,33.7
1166,73.5
1167,60.4
1168,35
1169,38
1170,35.2
1171,40.6
1172,64
1173,75.6
1174,33.2
1175,17.4
1176,48.9
1177,46.1
1178,50.9
1179,34.8
1180,37.2
1181,84.5
1182,54.4
1183,36.8
1184,44.9
1185,56.2
1186,45.6
1187,49.2
1188,27.1
1189,51.9
1190,54.1
1191,67.7
1192,36.8
1193,45.5
1194,28.2
1195,48.2
1196,77
1197,14.2
1198,41.5
1199,73.4
1200,55.5
1201,62.8
1202,50.5
1203,71.5
1204,41.7
1205,43
1206,45.4
1207,69.9
1208,73
1209,48.3
1210,74
1211,80.3
1212,19.3
1213,59.6
1214,39.3
1216,25.2
1217,48.4
1218,69.5
1219,57.6
1220,65
1221,32.8
1222,69.6
1223,35.5
1224,27.1
1225,44.5
1226,33.7
1227,23.4
1228,58.7
1229,55.6
1230,38.9
1231,82.2
1232,50.2
1233,63.3
1234,81.3
1235,83
1236,58
1237,41.9
1238,39.2
1239,34.5
1240,30
1241,66.1
1242,87.9
1243,72.8
1244,36
1245,52.8
1246,84.8
1247,38.2
1248,22
1249,29.2
1250,45.6
1251,34.1
1252,34.7
1253,61.7
1254,30.9
1255,32.3
1256,54.2
1257,85.3
1258,43.4
1259,29.4
1260,48.2
1261,69.3
1262,26.5
1263,20.9
1264,37.4
1265,28
1266,65.2
1267,54.3
1268,81.7
1269,50.1
1270,22.6
1271,26.6
1272,68.8
1273,51.3
1274,83.6
1275,41.9
1276,71.9
1277,88.3
1278,50.6
1279,67.7
1280,67
1281,54.5
1282,35.8
1283,41.2
1284,67
1285,53.4
1286,36
1287,56.8
1288,27.9
1290,18.9
1291,36.3
1292,56.9
1293,50.6
1294,29.3
1295,52.5
1296,55
1297,37.1
1298,45
1299,21.3
1300,30.8
1301,68.4
1303,54.8
1304,63.9
1305,56.6
1306,40.9
1307,60.9
1308,59.5
1309,27.9
1310,24.4
1311,25.3
1312,45.7
1313,38.1
1314,90.3
1315,44.1
1316,51.9
1317,32.3
1318,56.9
1319,22.8
1320,64.5
1321,69
1322,25.8
1323,77.2
1324,65.6
1325,58.6
1326,69.8
1328,86.3
1329,62.9
1330,61.1
1331,49.1
1332,83.5
1333,71.1
1334,41.4
1335,38.1
1336,57.8
1337,57.4
1338,75.1
1339,44
1340,36.5
1341,20.6
1342,28.2
1343,66.8
1344,74.5
1345,84.5
1346,29
1347,45.1
1348,68.3
1349,32.7
1350,65
1351,40.7
1352,29.1
1353,36
1354,35.6
1355,68
1356,56.9
1357,27.9
1358,42.8
1359,40.9
1360,35.1
1361,71.8
1362,47.1
1363,36.6
1364,59.5
1365,40.5
1366,29.2
1367,26.4
1368,27.7
1369,21.7
1370,34.9
1371,79.1
1372,68.8
1373,57.7
1374,84.8
1375,36.8
1376,75.9
1377,42.1
1378,41.6
1379,30.1
1380,42.6
1381,21.7
1382,68.5
1383,33.4
1384,30.8
1385,43.8
1386,75.6
1387,43.5
1388,78.1
1389,43.3
1390,65.1
1391,33.2
1392,64.4
1393,75.9
1394,52.1
1395,55.8
1396,68.4
1397,63.8
1398,49.8
1399,49.3
1400,76.3
1401,83.3
1402,44.5
1403,74.5
1404,44
1405,57.3
1406,54.3
1407,31.6
1408,45.8
1409,71.7
1410,18.8
1411,45.9
1412,60.4
1413,38.1
1414,63.8
1415,39.8
1416,51
1417,68.6
1418,57
1419,56.1
1420,22.8
1421,61
1422,40.9
1423,68.1
1424,61.5
1425,75
1426,63.7
1427,19.6
1428,78.5
1429,55.7
1430,33.5
1431,44.4
1433,78.5
1434,75.5
1435,79.9
1436,51.1
1437,88.8
1438,89.2
1439,68.6
1440,29.2
1441,45.9
1442,41.2
1443,49
1444,49
1447,46
1448,59.2
1449,72.5
1450,49.6
1451,57.6
1452,85.7
1453,58.6
1454,59.6
1455,79.7
1456,66
1457,54.5
1458,76.4
1459,44.8
1460,54
1461,49.5
1462,84.1
1463,72.3
1464,35
